3.274013605,New Point
6.664126984,New Point
9.868480726,New Point
12.979954649,New Point
16.253968254,New Point
19.481541950,New Point
22.593015873,New Point
25.774149660,New Point
29.117823129,New Point
35.456870748,New Point
38.684444444,New Point
41.888798186,New Point
48.297505669,New Point
51.362539683,New Point
54.659773243,New Point
57.864126984,New Point
61.045260771,New Point
64.249614512,New Point
67.407528345,New Point
70.611882086,New Point
73.816235828,New Point
77.020589569,New Point
80.248163265,New Point
83.406077098,New Point
86.656870748,New Point
89.861224490,New Point
93.019138322,New Point
96.293151927,New Point
102.655419501,New Point
105.859773243,New Point
109.087346939,New Point
115.519274376,New Point
118.514648526,New Point
121.835102041,New Point
125.016235828,New Point
128.313469388,New Point
131.541043084,New Point
134.629297052,New Point
137.856870748,New Point
141.107664399,New Point
144.219138322,New Point
147.400272109,New Point
150.674285714,New Point
153.901859410,New Point
157.059773243,New Point
160.310566893,New Point
163.422040816,New Point
166.649614512,New Point
169.900408163,New Point
173.081541950,New Point
176.239455782,New Point
179.443809524,New Point
182.624943311,New Point
185.898956916,New Point
189.103310658,New Point
192.330884354,New Point
195.419138322,New Point
198.553832200,New Point
201.851065760,New Point
205.055419501,New Point
208.259773243,New Point
211.464126984,New Point
214.668480726,New Point
217.872834467,New Point
221.077188209,New Point
224.258321995,New Point
227.462675737,New Point
230.597369615,New Point
233.824943311,New Point
237.052517007,New Point
